listing_id,listing_posted_at,street_number,street,city,state,postal_code,submarket,listing_type,listing_size,listing_maximum_contiguous_size,listing_minimum_divisible_size,listing_term_in_months,listing_rate_per_sqft_per_year,listing_terms,listing_available_on,avatar_url,unit,floor,floorplan,uses,property_id,property_avatar_url,property_name,property_description,property_constructed,property_floors,property_building_class,property_renovated,property_latitude,property_longitude,listing_url,property_url,agent1_name,agent1_company,agent1_email_addresses,agent1_phone,agent2_name,agent2_company,agent2_email_addresses,agent2_phone,agent3_name,agent3_company,agent3_email_addresses,agent3_phone
1237254,2018-07-29T01:57:32Z,103,Ranch Rd 620 N,Lakeway,TX,78734,,building,2480,,,,,,2018-07-30 05:24:11 UTC,,"",,,"Industrial,Office",453270,,"103 Ranch Road 620 N, Lot 29","

### Location

Located on the east side of Ranch Road 620 between the traffic lights at Clara Van and Kollmeyer Drive.  Directly across from the entrance of the Lexus dealership and Sandeez Hamburgers.  

### Sale

 80 feet of Ranch Road North 620 Frontage in exploding Lakeway business district.   Warehouse/office is a single story building constructed of steel and rock façade located in an area that is projected to double in size in the next 10 years.  Building is approximately 2484 sqft (buyer must verify) on 0.2883 acres located in Lakeway directly across 620 from the Lexus dealership entrance, and contains a metal roll up door and a stone monument sign, that is adjacent to the highway.  Property is currently leased with approximately 2 years remaining.  Lease is triple net and is competitive with market and contains escalations.  HVAC is tenant controlled.  A great property in a prime location with huge potential.   It won't last long.   

*Seller will consider owner financing with qualified buyer.*

**Lot may be combined with 103 Ranch Road 620 S, Lot 28 for purchase of both buildings as a single package purchase. **



### Power

City of Austin - Electric

### Land legal

Lot 29 Blk A Cardinal Hills Unit 1",2006,1,B,,30.3663951,-97.9505441,https://42floors.com/us/tx/lakeway/103-ranch-rd-620-n?listing=1237254,https://42floors.com/us/tx/lakeway/103-ranch-rd-620-n,Martin A. Gibbs,,magibbs@gmail.com,+15127500509,,,,,,,,
1237253,2018-07-29T01:52:11Z,103,Ranch Rd 620 S,Lakeway,TX,78734,,building,5570,,,,,,2018-07-30 05:26:47 UTC,,"",,,Office,453269,https://42floors.com/images/Ha2b6f299fac7f98351913ec13b3f78221b0b713aB505153OS1000x700W0se/f643e909526ae5618055a6aa3c31a1d69e5bebe5,"103 Ranch Road 620 S, Lot 28","

### Location

Located on the east side of Ranch Road 620 between the traffic lights at Clara Van and Kollmeyer Drive.  Directly across from the entrance of the Lexus dealership, and just before Sandeez Hamburgers.

### Sale

80 feet of Ranch Road 620 South Frontage in the exploding Lakeway business district..  Two story wood office building with rock façade located in an area that is projected to double in size in the next 10 years.  Structure is approximately 3087 sqft (per owner - buyer must verify) on 0.2883 acres located in Lakeway directly across 620 from the Lexus dealership entrance.  Signage is on the building, and a small stone monument sign is located adjacent to the highway.  Currently leased with approximately 2 years remaining.  Lease is triple net that is at submarket rate and static.  HVAC is tenant controlled.  A great property in a prime location with huge potential.   It won't last long.   

*Seller will consider owner financing with qualified buyer.*

**Lot may be combined with 103 Ranch Road 620 N, Lot 29 for purchase of both buildings as a single package purchase. **



### Power

City of Austin - Electric

### Land legal

Lot 28 Blk A Cardinal Hills Unit 1",1983,2,B,2005,30.365916,-97.9507945,https://42floors.com/us/tx/lakeway/103-ranch-rd-620-s?listing=1237253,https://42floors.com/us/tx/lakeway/103-ranch-rd-620-s,Martin A. Gibbs,,magibbs@gmail.com,+15127500509,,,,,,,,
1236954,2018-07-28T11:52:48Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,2000,,,,21.0,,2018-07-28 11:50:09 UTC,,900A,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236954,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236941,2018-07-28T11:47:39Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,1040,,,,21.0,,2018-07-28 11:47:24 UTC,,850,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236941,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236939,2018-07-28T11:46:52Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,860,,,,21.0,,2018-07-28 11:46:36 UTC,,825,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236939,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236932,2018-07-28T11:46:00Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,2100,,,,21.0,,2018-07-28 11:45:29 UTC,,800,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236932,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236929,2018-07-28T11:44:49Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,2580,,,,21.0,,2018-07-28 11:44:25 UTC,,775,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236929,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236925,2018-07-28T11:43:04Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,1320,6860,,,21.0,NNN,2018-07-28 11:42:48 UTC,,750,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236925,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236913,2018-07-28T11:40:40Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,780,,,,21.0,,2018-07-28 11:39:38 UTC,,675,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236913,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236869,2018-07-28T11:31:01Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,2870,,,,21.0,,2018-07-28 11:30:32 UTC,,350B,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236869,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236860,2018-07-28T11:29:22Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,2360,,,,21.0,,2018-07-28 11:28:48 UTC,,325,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236860,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236815,2018-07-28T11:13:02Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,2000,,,,21.0,,2018-07-28 11:12:37 UTC,,240,,,Retail,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236815,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236807,2018-07-28T11:11:07Z,13717,Burnet Rd,Austin,TX,78727,Market at Wells Branch,unit,3500,,,,21.0,NNN,2018-07-28 11:09:18 UTC,,225,,,Restaurant,452650,https://42floors.com/images/H8f852ff1d5149dd419bb9d0bea28d0de24b65625B505153OS1000x700W0se/185822b9850343deccac67f373d53a644761f715,13717-13801 Burnet Rd,,,,,,30.4378991,-97.69826959999999,https://42floors.com/us/tx/austin/13717-burnet-rd?listing=1236807,https://42floors.com/us/tx/austin/13717-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236800,2018-07-28T11:08:03Z,11190,Circle Dr,Austin,TX,78736,,unit,1590,,,,12.6,,2018-07-28 11:07:53 UTC,,Building 2,,,Retail,403254,https://42floors.com/images/He84ca5c584183ad4f5516fc2b5adb6819aadb6b9B505153OS1000x700W0se/1fea5857edfbb78885e54ec374f86cd363fe58ca,11190 Circle Dr,"

### Location

H W Y 2 9 0W, J U S T W E S T O F H W Y 7 1

### Lease description

Property For Lease",,,"",,30.2239814,-97.95382839999999,https://42floors.com/us/tx/austin/11190-circle-dr?listing=1236800,https://42floors.com/us/tx/austin/11190-circle-dr,Drew Smith,Retail Solutions,drew@retailsolutionsre.com,+15124745557,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,,,,
1236797,2018-07-28T11:07:22Z,11190,Circle Dr,Austin,TX,78736,,unit,940,,,,12.6,,2018-07-28 11:07:14 UTC,,207 Building 2,,,Retail,403254,https://42floors.com/images/He84ca5c584183ad4f5516fc2b5adb6819aadb6b9B505153OS1000x700W0se/1fea5857edfbb78885e54ec374f86cd363fe58ca,11190 Circle Dr,"

### Location

H W Y 2 9 0W, J U S T W E S T O F H W Y 7 1

### Lease description

Property For Lease",,,"",,30.2239814,-97.95382839999999,https://42floors.com/us/tx/austin/11190-circle-dr?listing=1236797,https://42floors.com/us/tx/austin/11190-circle-dr,Drew Smith,Retail Solutions,drew@retailsolutionsre.com,+15124745557,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,,,,
1236793,2018-07-28T11:06:28Z,11190,Circle Dr,Austin,TX,78736,,unit,6300,,,,12.6,,2018-07-28 11:06:03 UTC,,109 Building 1,,,Industrial,403254,https://42floors.com/images/He84ca5c584183ad4f5516fc2b5adb6819aadb6b9B505153OS1000x700W0se/1fea5857edfbb78885e54ec374f86cd363fe58ca,11190 Circle Dr,"

### Location

H W Y 2 9 0W, J U S T W E S T O F H W Y 7 1

### Lease description

Property For Lease",,,"",,30.2239814,-97.95382839999999,https://42floors.com/us/tx/austin/11190-circle-dr?listing=1236793,https://42floors.com/us/tx/austin/11190-circle-dr,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,Drew Smith,Retail Solutions,drew@retailsolutionsre.com,+15124745557,,,,
1236778,2018-07-28T11:02:36Z,1901,E 7th St,Austin,TX,78702,Holly,unit,1190,,,,,,2018-07-28 11:01:39 UTC,,,,,Retail,453125,https://42floors.com/images/Hdabf9595f521b9c0c8f83bb53158de3cef8f8c4bB505153OS1000x700W0se/aa5f9ecb582386c2a12eae0ef1766d7f6ecad8de,1901 E 7th St,,,,,,30.2622633,-97.722003,https://42floors.com/us/tx/austin/1901-e-7th-st?listing=1236778,https://42floors.com/us/tx/austin/1901-e-7th-st,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,,,,,,,,
1236604,2018-07-28T10:17:13Z,10700,Anderson Mill Rd,Austin,TX,78750,Northwest Austin,unit,3700,,,,22.0,,2018-07-28 10:16:59 UTC,,,,http://assets.42floors.com/documents/50e2/f9fa/236f/a85cff985698be37f9c834139f20,"Retail,Restaurant",249903,https://42floors.com/images/Hb560f8372ef17aba0d2cdf4d43ee039a004e343eB505153OS1000x700W0se/b288f80da1a0960c8c42b0de930231886ea8d5ac,10700 Anderson Mill Rd,,,,,,30.4475677,-97.8106998,https://42floors.com/us/tx/austin/10700-anderson-mill-rd?listing=1236604,https://42floors.com/us/tx/austin/10700-anderson-mill-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Jerel Choate,Retail Solutions,jerel@retailsolutions.us,+15124745557,,,,
1236600,2018-07-28T10:16:27Z,10700,Anderson Mill Rd,Austin,TX,78750,Northwest Austin,unit,1730,,,,16.0,,2018-07-28 10:16:04 UTC,,,,http://assets.42floors.com/documents/934c/b647/d65f/18aa8f6fa34197edfba52370261c,"Retail,Restaurant",249903,https://42floors.com/images/Hb560f8372ef17aba0d2cdf4d43ee039a004e343eB505153OS1000x700W0se/b288f80da1a0960c8c42b0de930231886ea8d5ac,10700 Anderson Mill Rd,,,,,,30.4475677,-97.8106998,https://42floors.com/us/tx/austin/10700-anderson-mill-rd?listing=1236600,https://42floors.com/us/tx/austin/10700-anderson-mill-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Jerel Choate,Retail Solutions,jerel@retailsolutions.us,+15124745557,,,,
1236596,2018-07-28T10:14:44Z,10700,Anderson Mill Rd,Austin,TX,78750,Northwest Austin,unit,1750,4660,,,14.0,,2018-07-28 10:14:01 UTC,,,,http://assets.42floors.com/documents/bcfa/961e/6e5b/e51d8876023f6799f9de20fd416e,"Mixed Use,Retail",249903,https://42floors.com/images/Hb560f8372ef17aba0d2cdf4d43ee039a004e343eB505153OS1000x700W0se/b288f80da1a0960c8c42b0de930231886ea8d5ac,10700 Anderson Mill Rd,,,,,,30.4475677,-97.8106998,https://42floors.com/us/tx/austin/10700-anderson-mill-rd?listing=1236596,https://42floors.com/us/tx/austin/10700-anderson-mill-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Jerel Choate,Retail Solutions,jerel@retailsolutions.us,+15124745557,,,,
1236590,2018-07-28T10:10:38Z,3620,Bee Caves Rd,West Lake Hills,TX,78746,West Lake Hills,unit,750,,,,32.0,NNN,2018-07-28 10:10:20 UTC,,,1,,Retail,453077,https://42floors.com/images/Hd6b6f2ee54ec1dd975449b360c91e4f0e041af5dB505153OS1000x700W0se/ecf136d0ee946a1b02ec04a8918c6e331c84a2c2,3620 Bee Caves Rd,,,,,,30.2791806,-97.8055683,https://42floors.com/us/tx/west-lake-hills/3620-bee-caves-rd?listing=1236590,https://42floors.com/us/tx/west-lake-hills/3620-bee-caves-rd,Andrew Perkel,Retail Solutions,andrew@retailsolutionsre.com,+15124745557,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,,,,
1236587,2018-07-28T10:09:57Z,3620,Bee Caves Rd,West Lake Hills,TX,78746,West Lake Hills,unit,970,,,,32.0,,2018-07-28 10:09:36 UTC,,,2,,Retail,453077,https://42floors.com/images/Hd6b6f2ee54ec1dd975449b360c91e4f0e041af5dB505153OS1000x700W0se/ecf136d0ee946a1b02ec04a8918c6e331c84a2c2,3620 Bee Caves Rd,,,,,,30.2791806,-97.8055683,https://42floors.com/us/tx/west-lake-hills/3620-bee-caves-rd?listing=1236587,https://42floors.com/us/tx/west-lake-hills/3620-bee-caves-rd,Andrew Perkel,Retail Solutions,andrew@retailsolutionsre.com,+15124745557,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,,,,
1236578,2018-07-28T10:06:37Z,14365,TX-29,Liberty Hill,TX,78642,,unit,1500,,,,15.6,,2018-07-28 10:06:28 UTC,,,,,Retail,409789,https://42floors.com/images/H86fc3fcd248f514d3eab13b493ea371a132341beB505153OS1000x700W0se/fba6c5b731ddbd5884ca5d386dc84fd6ebdd301f,Liberty Hill Center,"

### Location

HIGHWAY 29, NORTHWEST OF BRONCO BLVD

### Lease description

Property For Lease",,,"",,30.67226339999999,-97.92096599999999,https://42floors.com/us/tx/liberty-hill/14365-tx-29?listing=1236578,https://42floors.com/us/tx/liberty-hill/14365-tx-29,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,Jerel Choate,Retail Solutions,jerel@retailsolutions.us,+15124745557,,,,
1236555,2018-07-28T10:00:50Z,10815,Ranch Rd 2222,Austin,TX,78730,,unit,1430,,,,32.0,NNN,2018-07-28 10:00:07 UTC,,,,,"Retail,Restaurant",270634,https://42floors.com/images/H1a8c201b82a535252726b396c3834e15fc06e679B505153OS1000x700W0se/77692062219c6b4caec0dc13cbcc3517c07e6e2d,10815 Ranch Rd 2222,,2014,2,A,,30.3942514,-97.8470712,https://42floors.com/us/tx/austin/10815-ranch-rd-2222?listing=1236555,https://42floors.com/us/tx/austin/10815-ranch-rd-2222,Tucker Francis,Retail Solutions,tucker@retailsolutions.us,+15124745557,Rob Eaves,Retail Solutions,robe@retailsolutionsre.com,+15125856599,,,,
1236544,2018-07-28T09:58:37Z,10815,Ranch Rd 2222,Austin,TX,78730,,unit,1300,,,,36.0,NNN,2018-07-28 09:58:03 UTC,,,,,Retail,270634,https://42floors.com/images/H1a8c201b82a535252726b396c3834e15fc06e679B505153OS1000x700W0se/77692062219c6b4caec0dc13cbcc3517c07e6e2d,10815 Ranch Rd 2222,,2014,2,A,,30.3942514,-97.8470712,https://42floors.com/us/tx/austin/10815-ranch-rd-2222?listing=1236544,https://42floors.com/us/tx/austin/10815-ranch-rd-2222,Tucker Francis,Retail Solutions,tucker@retailsolutions.us,+15124745557,Rob Eaves,Retail Solutions,robe@retailsolutionsre.com,+15125856599,,,,
1236529,2018-07-28T09:55:24Z,9505,Burnet Rd,Austin,TX,78758,North Burnet,unit,1380,,,,20.0,,2018-07-28 09:55:06 UTC,,"",,,Retail,264848,https://42floors.com/images/H8224b0aa5890841c1a6dd9aa8aeba3de0b72658bB505153OS1000x700W0se/7e79b9014809ccefa5ccb729be5087a0fdc0d520,9505 Burnet Rd,,,,,,30.3785864,-97.7245581,https://42floors.com/us/tx/austin/9505-burnet-rd?listing=1236529,https://42floors.com/us/tx/austin/9505-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236524,2018-07-28T09:54:26Z,9505,Burnet Rd,Austin,TX,78758,North Burnet,unit,1760,,,,20.0,,2018-07-28 09:53:52 UTC,,,,,Retail,264848,https://42floors.com/images/H8224b0aa5890841c1a6dd9aa8aeba3de0b72658bB505153OS1000x700W0se/7e79b9014809ccefa5ccb729be5087a0fdc0d520,9505 Burnet Rd,,,,,,30.3785864,-97.7245581,https://42floors.com/us/tx/austin/9505-burnet-rd?listing=1236524,https://42floors.com/us/tx/austin/9505-burnet-rd,Joey Mendez,Retail Solutions,joey@retailsolutions.com,+15124745557,Win Scott,Retail Solutions,wscott@retailsolutionsre.com,+15124745557,,,,
1236486,2018-07-28T09:48:40Z,6800,Burnet Rd,Austin,TX,78757,Allandale,unit,980,,,,27.0,,,,,,,Retail,408856,https://42floors.com/images/H059ef7774b0c40d0c75acb6b63580c00035820caB505153OS1000x700W0se/98aed8c954eb921a8c667237b178c1aaf6555f84,6800 Burnet Rd,"

### Location

BURNET RD JUST NORTH OF RM 2222

### Lease description

Property For Lease",,,"",,30.344326,-97.73848749999999,https://42floors.com/us/tx/austin/6800-burnet-rd?listing=1236486,https://42floors.com/us/tx/austin/6800-burnet-rd,Ray Kang,Retail Solutions,rkang@retailsolutionsre.com,+15126170350,Peter Zeller,Retail Solutions,pzeller@retailsolutionsre.com,+15124745557,,,,
1236339,2018-07-28T09:05:07Z,9231,W Parmer Ln,Austin,TX,78717,,unit,960,,,,26.0,,2018-07-28 09:04:35 UTC,,,,,Retail,452888,https://42floors.com/images/Hef17bcf410aa999f020bb7b009d0985c403093ddB505153OS1000x700W0se/8341ba4380fa7de54a70625fbc685549761405ab,9231 W Parmer Ln,,,,,,30.4787375,-97.7667556,https://42floors.com/us/tx/austin/9231-w-parmer-ln?listing=1236339,https://42floors.com/us/tx/austin/9231-w-parmer-ln,Barret Espe,Retail Solutions,barret@retailsolutions.us,+15126170354,Tania Lingor,Retail Solutions,tlingor@retailsolutions.com,+15124745557,Preston Wolfe,Retail Solutions,preston@retailsolutionsre.com,+15124745557
1236335,2018-07-28T09:03:57Z,4526,West Gate Blvd,Austin,TX,78745,Westgate,unit,1050,,,,28.0,,2018-07-28 09:03:35 UTC,,,,,Retail,406715,https://42floors.com/images/H067591ce3dd8c38c0bdb4eb227944f5bb15e415fB505153OS1000x700W0se/6a89a0816625775508d27edceaf1f120b0464625,Westgate,"

### Location

SWC HWY 290 & WEST GATE BLVD

### Lease description

Property For Lease",,,"",,30.2310839,-97.800981,https://42floors.com/us/tx/austin/4526-w-gate-blvd?listing=1236335,https://42floors.com/us/tx/austin/4526-w-gate-blvd,Alex Reed,Retail Solutions,areed@retailsolutions.us,+15124745557,,,,,,,,
1236334,2018-07-28T09:03:54Z,9231,W Parmer Ln,Austin,TX,78717,,unit,960,2340,,,26.0,,2018-07-28 09:02:37 UTC,,,,,Retail,452888,https://42floors.com/images/Hef17bcf410aa999f020bb7b009d0985c403093ddB505153OS1000x700W0se/8341ba4380fa7de54a70625fbc685549761405ab,9231 W Parmer Ln,,,,,,30.4787375,-97.7667556,https://42floors.com/us/tx/austin/9231-w-parmer-ln?listing=1236334,https://42floors.com/us/tx/austin/9231-w-parmer-ln,Preston Wolfe,Retail Solutions,preston@retailsolutionsre.com,+15124745557,Barret Espe,Retail Solutions,barret@retailsolutions.us,+15126170354,Tania Lingor,Retail Solutions,tlingor@retailsolutions.com,+15124745557
1236324,2018-07-28T09:02:04Z,6800,West Gate Blvd,Austin,TX,78745,Garrison Park,unit,870,,,,26.0,,2018-07-31 18:30:00 UTC,,11,,,Retail,452877,https://42floors.com/images/Hde3279943229f2e9135232af1d3224ab32e03df0B505153OS1000x700W0se/2b7b3b02db559336fa0fe0ec6ff59abbe4b126b1,6800 West Gate Blvd,,,,,,30.2091139,-97.81466209999999,https://42floors.com/us/tx/austin/6800-w-gate-blvd?listing=1236324,https://42floors.com/us/tx/austin/6800-w-gate-blvd,Phil Morris,Retail Solutions,phil@retailsolutionsre.com,+15124745557,David Simmonds,Retail Solutions,david_s@retailsolutionscre.com,+15124745557,,,,
1236317,2018-07-28T09:01:15Z,6800,West Gate Blvd,Austin,TX,78745,Garrison Park,unit,1060,,,,24.0,,2018-07-28 09:00:57 UTC,,17,,,Retail,452877,https://42floors.com/images/Hde3279943229f2e9135232af1d3224ab32e03df0B505153OS1000x700W0se/2b7b3b02db559336fa0fe0ec6ff59abbe4b126b1,6800 West Gate Blvd,,,,,,30.2091139,-97.81466209999999,https://42floors.com/us/tx/austin/6800-w-gate-blvd?listing=1236317,https://42floors.com/us/tx/austin/6800-w-gate-blvd,Phil Morris,Retail Solutions,phil@retailsolutionsre.com,+15124745557,David Simmonds,Retail Solutions,david_s@retailsolutionscre.com,+15124745557,,,,
1236315,2018-07-28T09:01:02Z,14444,I-35,Buda,TX,78610,,unit,1000,,,,24.0,NNN,2018-07-28 09:00:29 UTC,,,,,Retail,403263,https://42floors.com/images/Hc39acd3f45b1a170b2006820b66f97c83f30bd86B505153OS1000x700W0se/e1a7d1b3396d9bb263add201ea41efa448745c81,14444 I-35,"

### Location

SWC OF INTERSTATE 35 & MANCHACA SPRING


### Lease description

Property For Lease",1995,,"",,30.095157,-97.8160187,https://42floors.com/us/tx/buda/14444-i-35?listing=1236315,https://42floors.com/us/tx/buda/14444-i-35,Barret Espe,Retail Solutions,barret@retailsolutions.us,+15126170354,Phil Morris,Retail Solutions,phil@retailsolutionsre.com,+15124745557,,,,
1236311,2018-07-28T09:00:12Z,6800,West Gate Blvd,Austin,TX,78745,Garrison Park,unit,3560,,,,20.0,,2018-07-28 08:59:36 UTC,,26,,,Retail,452877,https://42floors.com/images/Hde3279943229f2e9135232af1d3224ab32e03df0B505153OS1000x700W0se/2b7b3b02db559336fa0fe0ec6ff59abbe4b126b1,6800 West Gate Blvd,,,,,,30.2091139,-97.81466209999999,https://42floors.com/us/tx/austin/6800-w-gate-blvd?listing=1236311,https://42floors.com/us/tx/austin/6800-w-gate-blvd,Phil Morris,Retail Solutions,phil@retailsolutionsre.com,+15124745557,David Simmonds,Retail Solutions,david_s@retailsolutionscre.com,+15124745557,,,,
1236295,2018-07-28T08:56:52Z,11720,North Interstate Highway 35,Jarrell,TX,76537,,unit,1200,8500,,,22.0,,2018-07-28 08:56:00 UTC,,,,,"Retail,Restaurant",452872,https://42floors.com/images/Hee5ff7b4a3fbd66684c2ac64d04669be695c48acB505153OS1000x700W0se/c86054fdb8211bb0bb2e7daca162223b2b280d8f,11720 North Interstate Highway 35,"

### Location

NEQ of IH24 & Sonterra Blvd

### Sale

Bullet

### Lease description

Property For Lease",,,"",,30.8239017,-97.60495540000001,https://42floors.com/us/tx/jarrell/11720-n-interstate-highway-35?listing=1236295,https://42floors.com/us/tx/jarrell/11720-n-interstate-highway-35,Preston Wolfe,Retail Solutions,preston@retailsolutionsre.com,+15124745557,Fred Wendland,Retail Solutions,fred@retailsolutionsre.com,+15124745557,Jerel Choate,Retail Solutions,jerel@retailsolutions.us,+15124745557
1236292,2018-07-28T08:55:33Z,19621,Farm to Market Rd 1431,Jonestown,TX,78645,,unit,1660,,,,12.0,,2018-07-28 08:51:38 UTC,,200,,,"Office,Retail",452874,https://42floors.com/images/Hd40b2ead3333fa626ffc289d5ca6156647fffcd1B505153OS1000x700W0se/17d013963f77ce4e49d11e59817bcbcf92a56adc,19621 Farm to Market Rd 1431,,,,,,30.476684,-97.9544976,https://42floors.com/us/tx/jonestown/19621-farm-to-market-rd-1431?listing=1236292,https://42floors.com/us/tx/jonestown/19621-farm-to-market-rd-1431,Jerel Choate,Retail Solutions,jerel@retailsolutions.us,+15124745557,,,,,,,,
